angle Day
30.884145481955514 32.958333333333336
73.10868771067815 33.0
125.71598046119324 33.041666666666664
111.64391723193395 33.083333333333336
87.85766679654714 33.125
63.55458274852739 33.166666666666664
144.32291587913102 33.208333333333336
100.65709361903288 33.25
28.482714893025282 33.291666666666664
73.7215377333296 33.333333333333336
85.44537648195679 33.375
110.98723472864536 33.416666666666664
127.25347392256859 33.458333333333336
145.2204928952763 33.5
132.55963304517886 33.541666666666664
117.73862300419084 33.583333333333336
136.65733504446058 33.625
152.24699747697332 33.666666666666664
133.47651455270724 33.708333333333336
158.1599439879595 33.75
8.074197405626743 33.791666666666664
8.074197405626743 33.833333333333336
8.074197405626743 33.875
8.074197405626743 33.916666666666664
8.074197405626743 33.958333333333336
1.9790124858620932 34.0
118.52814391224106 34.041666666666664
114.47475115579296 34.083333333333336
101.95204536075758 34.125
81.74038685758454 34.166666666666664
134.45275342638476 34.208333333333336
25.22501678138301 34.25
90.65805350432738 34.291666666666664
101.17215638067418 34.333333333333336
81.89089234456317 34.375
81.89089234456317 34.416666666666664
81.89089234456317 34.458333333333336
81.89089234456317 34.5
81.89089234456317 34.541666666666664
81.89089234456317 34.583333333333336
81.89089234456317 34.625
81.89089234456317 34.666666666666664
81.89089234456317 34.708333333333336
81.89089234456317 34.75
81.89089234456317 34.791666666666664
81.89089234456317 34.833333333333336
81.89089234456317 34.875
167.05019653867578 34.916666666666664
149.45945288964327 34.958333333333336
100.30311996197482 35.0
79.451893297822 35.041666666666664
111.19524696556763 35.083333333333336
139.69570060093858 35.125
136.65969221483547 35.166666666666664
113.16526419234236 35.208333333333336
40.956964131444096 35.25
78.8288192119308 35.291666666666664
85.96659120425642 35.333333333333336
112.88515220057899 35.375
19.504367385394396 35.416666666666664
91.84503039064522 35.458333333333336
30.93518036288749 35.5
30.93518036288749 35.541666666666664
30.93518036288749 35.583333333333336
30.93518036288749 35.625
-40.31409797451642 35.666666666666664
-50.452258024453116 35.708333333333336
-47.74575962230116 35.75
-73.64378271488012 35.791666666666664
-76.64939000704416 35.833333333333336
-62.992650275141564 35.875
-70.92409771075303 35.916666666666664
-69.19439294137435 35.958333333333336
-50.607134592411434 36.0
-55.249705027036725 36.041666666666664
-55.0943496691398 36.083333333333336
-42.646063016834646 36.125
-50.78578108949423 36.166666666666664
-16.782308035342894 36.208333333333336
-16.782308035342894 36.25
-39.033825267310085 36.291666666666664
-34.951799423246186 36.333333333333336
-56.75819455480152 36.375
-43.88847866983285 36.416666666666664
-52.619164831265344 36.458333333333336
-33.19425068575336 36.5
-3.4281667361198473 36.541666666666664
-45.047330171865525 36.583333333333336
-37.061133653338835 36.625
-30.040127982179047 36.666666666666664
-19.387379519943913 36.708333333333336
-53.538186369995216 36.75
-45.79620739792758 36.791666666666664
-28.419335541413503 36.833333333333336
-36.88504091631109 36.875
-37.45623553061693 36.916666666666664
-48.099622053348405 36.958333333333336
-23.690474316759513 37.0
-33.216119325331505 37.041666666666664
-66.69308183565153 37.083333333333336
-44.943722178989 37.125
-49.27547659381043 37.166666666666664
-44.403835117468745 37.208333333333336
-37.917210087180855 37.25
-42.01011760230702 37.291666666666664
-42.01011760230702 37.333333333333336
-42.01011760230702 37.375
-42.01011760230702 37.416666666666664
-42.01011760230702 37.458333333333336
-6.252892405069482 37.5
-37.611932769450846 37.541666666666664
-35.25771771983744 37.583333333333336
-6.648322555077086 37.625
-6.569781857030536 37.666666666666664
-23.579436332988337 37.708333333333336
