  2  17.437500 10.500000        0.700        0.577        0.197        0.956     1800
  2  17.479167 11.500000        0.541        0.451        0.280        0.826     1735
  2  17.520833 12.500000        0.443        0.343        0.466        0.830     1800
  2  17.562500 13.500000        0.413        0.113        0.466        0.654     1800
  2  17.604167 14.500000        0.182        0.316        0.466        0.624     1800
  2  17.645833 15.500000        0.499       -0.051        0.526        0.754     1800
  2  17.687500 16.500000        0.567       -0.045        0.450        0.781     1800
  2  17.729167 17.500000        0.547        0.414        0.203        0.763     1800
  2  17.770833 18.500000        0.561        0.567        0.176        0.819     1800
  2  17.812500 19.500000        0.539        0.589        0.092        0.808     3516
  2  17.854167 20.500000        0.572        0.619        0.184        0.865     3600
  2  17.895833 21.500000        0.610        0.894        0.098        1.098     3600
  2  17.937500 22.500000        0.883       -0.492        0.936        1.966     3600
  2  17.979167 23.500000        1.645        0.789        1.311        2.614     3376
  2  18.020833  0.500000       -0.700       -0.792        1.758        2.367     3589
  2  18.062500  1.500000       -1.638       -1.315       -0.178        2.483     3483
  2  18.104167  2.500000       -1.913       -0.950       -1.795        2.819     3600
  2  18.145833  3.500000       -1.937       -1.879       -1.213        3.048     3600
  2  18.187500  4.500000       -1.918       -2.370        0.160        3.116     3600
  2  18.229167  5.500000       -1.979       -2.216        0.063        2.980     3393
  2  18.270833  6.500000       -1.566       -2.325        0.494        2.851     1800
  2  18.312500  7.500000       -1.391       -2.200        0.539        2.666     1800
  2  18.354167  8.500000       -1.357       -2.188        0.583        2.643     1800
